[ 0.925  0.075]
[ 0.05428571  0.94571429]
[ 0.06593407  0.93406593]
[ 0.2  0.8]
[ 0.1632  0.8368]
[ 0.03263509  0.96736491]
[ 0.3565  0.6435]
[ 0.03263509  0.96736491]
[ 0.427  0.573]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.  1.]
[ 0.07692308  0.92307692]
[ 0.  1.]
[ 0.0455  0.9545]
[ 0.13125  0.86875]
[ 0.04814815  0.95185185]
[ 0.16003333  0.83996667]
[ 0.05428571  0.94571429]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.814  0.186]
[ 0.  1.]
[ 0.2505  0.7495]
[ 0.282  0.718]
[ 0.175  0.825]
[ 0.7985  0.2015]
[ 0.06818182  0.93181818]
[ 0.06682143  0.93317857]
[ 0.05042017  0.94957983]
[ 0.21261513  0.78738487]
[ 0.03263509  0.96736491]
[ 0.1135  0.8865]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.03448276  0.96551724]
[ 0.06379585  0.93620415]
[ 0.05379245  0.94620755]
[ 0.05428571  0.94571429]
[ 0.05263158  0.94736842]
[ 0.03263509  0.96736491]
[ 0.04735376  0.95264624]
[ 0.546  0.454]
[ 0.24  0.76]
[ 0.05800464  0.94199536]
[ 0.5735  0.4265]
[ 0.09701493  0.90298507]
[ 0.0625  0.9375]
[ 0.275  0.725]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.07225434  0.92774566]
[ 0.07225434  0.92774566]
[ 0.3035  0.6965]
[ 0.7185  0.2815]
[ 0.22175  0.77825]
[ 0.07954545  0.92045455]
[ 0.08341667  0.91658333]
[ 0.19230769  0.80769231]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.32741667  0.67258333]
[ 0.1845  0.8155]
[ 0.04255319  0.95744681]
[ 0.05379245  0.94620755]
[ 0.304625  0.695375]
[ 0.47  0.53]
[ 0.05379245  0.94620755]
[ 0.04661654  0.95338346]
[ 0.05379245  0.94620755]
[ 0.05800464  0.94199536]
[ 0.  1.]
[ 0.10935833  0.89064167]
[ 0.03263509  0.96736491]
[ 0.483725  0.516275]
[ 0.08333333  0.91666667]
[ 0.18100833  0.81899167]
[ 0.  1.]
[ 0.08510638  0.91489362]
[ 0.449  0.551]
[ 0.06593407  0.93406593]
[ 0.09803922  0.90196078]
[ 0.0664557  0.9335443]
[ 0.09322034  0.90677966]
[ 0.  1.]
[ 0.306  0.694]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.  1.]
[ 0.10094295  0.89905705]
[ 0.28116667  0.71883333]
[ 0.02489627  0.97510373]
[ 0.06593407  0.93406593]
[ 0.03263509  0.96736491]
[ 0.219  0.781]
[ 0.05379245  0.94620755]
[ 0.0664557  0.9335443]
[ 0.20241667  0.79758333]
[ 0.  1.]
[ 0.02702703  0.97297297]
[ 0.05428571  0.94571429]
[ 0.06439394  0.93560606]
[ 0.10416667  0.89583333]
[ 0.07052897  0.92947103]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.07216495  0.92783505]
[ 0.06837607  0.93162393]
[ 0.25366667  0.74633333]
[ 0.12945833  0.87054167]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.01500952  0.98499048]
[ 0.05379245  0.94620755]
[ 0.04735376  0.95264624]
[ 0.08421053  0.91578947]
[ 0.06823266  0.93176734]
[ 0.309125  0.690875]
[ 0.0664557  0.9335443]
[ 0.03425  0.96575]
[ 0.28435  0.71565]
[ 0.  1.]
[ 0.05800464  0.94199536]
[ 0.643  0.357]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.445  0.555]
[ 0.10125595  0.89874405]
[ 0.06451613  0.93548387]
[ 0.05703422  0.94296578]
[ 0.04735376  0.95264624]
[ 0.03263509  0.96736491]
[ 0.5  0.5]
[ 0.05428571  0.94571429]
[ 0.0664557  0.9335443]
[ 0.11275  0.88725]
[ 0.  1.]
[ 0.30866667  0.69133333]
[ 0.06379585  0.93620415]
[ 0.06682028  0.93317972]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.04735376  0.95264624]
[ 0.  1.]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.07894737  0.92105263]
[ 0.2525  0.7475]
[ 0.2484  0.7516]
[ 0.6925  0.3075]
[ 0.  1.]
[ 0.11764706  0.88235294]
[ 0.03263509  0.96736491]
[ 0.08645833  0.91354167]
[ 0.24766667  0.75233333]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.7665  0.2335]
[ 0.  1.]
[ 0.26866667  0.73133333]
[ 0.05703422  0.94296578]
[ 0.06682028  0.93317972]
[ 0.31566667  0.68433333]
[ 0.05800464  0.94199536]
[ 0.02352941  0.97647059]
[ 0.08175  0.91825]
[ 0.03263509  0.96736491]
[ 0.0664557  0.9335443]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.16  0.84]
[ 0.05050505  0.94949495]
[ 0.10675  0.89325]
[ 0.  1.]
[ 0.09616667  0.90383333]
[ 0.10231468  0.89768532]
[ 0.05379245  0.94620755]
[ 0.36225  0.63775]
[ 0.23679167  0.76320833]
[ 0.213  0.787]
[ 0.05050505  0.94949495]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.  1.]
[ 0.196  0.804]
[ 0.07692308  0.92307692]
[ 0.05379245  0.94620755]
[ 0.08411215  0.91588785]
[ 0.05379245  0.94620755]
[ 0.55275  0.44725]
[ 0.04255319  0.95744681]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.4  0.6]
[ 0.  1.]
[ 0.222125  0.777875]
[ 0.04541667  0.95458333]
[ 0.05428571  0.94571429]
[ 0.053125  0.946875]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.14346667  0.85653333]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.12325  0.87675]
[ 0.21125  0.78875]
[ 0.03263509  0.96736491]
[ 0.01851852  0.98148148]
[ 0.05428571  0.94571429]
[ 0.229  0.771]
[ 0.  1.]
[ 0.3945  0.6055]
[ 0.03263509  0.96736491]
[ 0.11111111  0.88888889]
[ 0.  1.]
[ 0.16341667  0.83658333]
[ 0.1  0.9]
[ 0.23808333  0.76191667]
[ 0.05379245  0.94620755]
[ 0.2032381  0.7967619]
[ 0.  1.]
[ 0.  1.]
[ 0.0225  0.9775]
[ 0.19325  0.80675]
[ 0.13425  0.86575]
[ 0.05263158  0.94736842]
[ 0.06823266  0.93176734]
[ 0.07052897  0.92947103]
[ 0.03263509  0.96736491]
[ 0.05300353  0.94699647]
[ 0.36125  0.63875]
[ 0.05555556  0.94444444]
[ 0.  1.]
[ 0.1001537  0.8998463]
[ 0.13064286  0.86935714]
[ 0.04735376  0.95264624]
[ 0.06439394  0.93560606]
[ 0.15258333  0.84741667]
[ 0.05300353  0.94699647]
[ 0.  1.]
[ 0.07225434  0.92774566]
[ 0.04814815  0.95185185]
[ 0.  1.]
[ 0.3745  0.6255]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.22222222  0.77777778]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.487  0.513]
[ 0.07142857  0.92857143]
[ 0.03263509  0.96736491]
[ 0.07142857  0.92857143]
[ 0.17530632  0.82469368]
[ 0.0664557  0.9335443]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.166375  0.833625]
[ 0.39174524  0.60825476]
[ 0.517  0.483]
[ 0.14814815  0.85185185]
[ 0.06379585  0.93620415]
[ 0.688  0.312]
[ 0.5  0.5]
[ 0.04814815  0.95185185]
[ 0.2985  0.7015]
[ 0.20816667  0.79183333]
[ 0.47282143  0.52717857]
[ 0.  1.]
[ 0.05124474  0.94875526]
[ 0.08333333  0.91666667]
[ 1.  0.]
[ 0.06025  0.93975]
[ 0.252  0.748]
[ 0.4825  0.5175]
[ 0.18324167  0.81675833]
[ 0.0545  0.9455]
[ 0.06682028  0.93317972]
[ 0.21283333  0.78716667]
[ 0.404  0.596]
[ 0.07368421  0.92631579]
[ 0.15625  0.84375]
[ 0.05428571  0.94571429]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.07225434  0.92774566]
[ 0.14285714  0.85714286]
[ 0.2185  0.7815]
[ 0.04545455  0.95454545]
[ 0.  1.]
[ 0.25991667  0.74008333]
[ 0.0580803  0.9419197]
[ 0.05703422  0.94296578]
[ 0.04945055  0.95054945]
[ 0.  1.]
[ 0.10825  0.89175]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.04735376  0.95264624]
[ 0.05379245  0.94620755]
[ 0.07894737  0.92105263]
[ 0.4805  0.5195]
[ 0.03263509  0.96736491]
[ 0.28941667  0.71058333]
[ 0.05428571  0.94571429]
[ 0.05428571  0.94571429]
[ 0.06410256  0.93589744]
[ 0.2855  0.7145]
[ 0.03263509  0.96736491]
[ 0.3675  0.6325]
[ 0.681  0.319]
[ 0.273  0.727]
[ 0.  1.]
[ 0.  1.]
[ 0.04814815  0.95185185]
[ 0.2795  0.7205]
[ 0.07850476  0.92149524]
[ 0.  1.]
[ 0.19230769  0.80769231]
[ 0.05800464  0.94199536]
[ 0.6305  0.3695]
[ 0.2675  0.7325]
[ 0.28398333  0.71601667]
[ 0.04212168  0.95787832]
[ 0.14  0.86]
[ 0.05379245  0.94620755]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.05800464  0.94199536]
[ 0.265  0.735]
[ 0.05050505  0.94949495]
[ 0.04735376  0.95264624]
[ 0.05379245  0.94620755]
[ 0.15625  0.84375]
[ 0.  1.]
[ 0.04735376  0.95264624]
[ 0.3011  0.6989]
[ 0.27125  0.72875]
[ 0.06034483  0.93965517]
[ 0.51075  0.48925]
[ 0.03263509  0.96736491]
[ 0.04735376  0.95264624]
[ 0.03263509  0.96736491]
[ 0.133  0.867]
[ 0.14516667  0.85483333]
[ 0.10526316  0.89473684]
[ 0.03263509  0.96736491]
[ 0.06410256  0.93589744]
[ 0.19039773  0.80960227]
[ 0.12235  0.87765]
[ 0.19918333  0.80081667]
[ 0.0664557  0.9335443]
[ 0.05800464  0.94199536]
[ 0.05379245  0.94620755]
[ 0.06379585  0.93620415]
[ 0.18325  0.81675]
[ 0.08333333  0.91666667]
[ 0.04212168  0.95787832]
[ 0.24833333  0.75166667]
[ 0.06682028  0.93317972]
[ 0.5  0.5]
[ 0.12475  0.87525]
[ 0.0887381  0.9112619]
[ 0.04604167  0.95395833]
[ 0.06741573  0.93258427]
[ 0.0664557  0.9335443]
[ 0.01864643  0.98135357]
[ 0.02645  0.97355]
[ 0.47675  0.52325]
[ 0.04735376  0.95264624]
[ 0.07142857  0.92857143]
[ 0.07466667  0.92533333]
[ 0.3655  0.6345]
[ 0.017  0.983]
[ 0.  1.]
[ 0.07052897  0.92947103]
[ 0.04661654  0.95338346]
[ 0.03263509  0.96736491]
[ 0.214  0.786]
[ 0.05428571  0.94571429]
[ 0.05800464  0.94199536]
[ 0.03263509  0.96736491]
[ 0.32358333  0.67641667]
[ 0.0825  0.9175]
[ 0.  1.]
[ 0.3605  0.6395]
[ 0.07954545  0.92045455]
[ 0.389  0.611]
[ 0.05084746  0.94915254]
[ 0.08695652  0.91304348]
[ 0.03263509  0.96736491]
[ 0.2  0.8]
[ 0.05428571  0.94571429]
[ 0.4225  0.5775]
[ 0.04661654  0.95338346]
[ 0.04735376  0.95264624]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.516  0.484]
[ 0.05379245  0.94620755]
[ 0.08421053  0.91578947]
[ 0.125  0.875]
[ 0.11111111  0.88888889]
[ 0.05379245  0.94620755]
[ 0.1  0.9]
[ 0.  1.]
[ 0.0815  0.9185]
[ 0.04814815  0.95185185]
[ 0.03263509  0.96736491]
[ 0.207  0.793]
[ 0.07216495  0.92783505]
[ 0.04735376  0.95264624]
[ 0.0777  0.9223]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.05802167  0.94197833]
[ 0.291  0.709]
[ 0.3375  0.6625]
[ 0.  1.]
[ 0.119  0.881]
[ 0.25  0.75]
[ 0.1785625  0.8214375]
[ 0.036  0.964]
[ 0.14675  0.85325]
[ 0.0430622  0.9569378]
[ 0.03263509  0.96736491]
[ 0.0479697  0.9520303]
[ 0.4795  0.5205]
[ 0.03263509  0.96736491]
[ 0.0990099  0.9009901]
[ 0.17325  0.82675]
[ 0.18345496  0.81654504]
[ 0.05882353  0.94117647]
[ 0.  1.]
[ 0.351625  0.648375]
[ 0.09400379  0.90599621]
[ 0.08823529  0.91176471]
[ 0.09052632  0.90947368]
[ 0.04945055  0.95054945]
[ 0.  1.]
[ 0.298  0.702]
[ 0.  1.]
[ 0.06823266  0.93176734]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.11741667  0.88258333]
[ 0.05084746  0.94915254]
[ 0.  1.]
[ 0.3565  0.6435]
[ 0.05379245  0.94620755]
[ 0.08333333  0.91666667]
[ 0.05800464  0.94199536]
[ 0.05300353  0.94699647]
[ 0.17241379  0.82758621]
[ 0.13168333  0.86831667]
[ 0.0664557  0.9335443]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.05405405  0.94594595]
[ 0.05555556  0.94444444]
[ 0.03263509  0.96736491]
[ 0.024  0.976]
[ 0.06379585  0.93620415]
[ 0.5625  0.4375]
[ 0.03263509  0.96736491]
[ 0.04166667  0.95833333]
[ 0.05379245  0.94620755]
[ 0.0430622  0.9569378]
[ 0.1  0.9]
[ 0.  1.]
[ 0.  1.]
[ 0.  1.]
[ 0.09090909  0.90909091]
[ 0.  1.]
[ 0.10720328  0.89279672]
[ 0.04212168  0.95787832]
[ 0.1815  0.8185]
[ 0.09701493  0.90298507]
[ 0.277  0.723]
[ 0.019625  0.980375]
[ 0.0664557  0.9335443]
[ 0.0355  0.9645]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.354  0.646]
[ 0.  1.]
[ 0.  1.]
[ 0.  1.]
[ 0.125  0.875]
[ 0.03263509  0.96736491]
[ 0.04945055  0.95054945]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.06837607  0.93162393]
[ 0.03263509  0.96736491]
[ 0.05405405  0.94594595]
[ 0.05379245  0.94620755]
[ 0.02272727  0.97727273]
[ 0.125  0.875]
[ 0.27925  0.72075]
[ 0.05800464  0.94199536]
[ 0.24525  0.75475]
[ 0.22333333  0.77666667]
[ 0.03263509  0.96736491]
[ 0.39480952  0.60519048]
[ 0.  1.]
[ 0.20075  0.79925]
[ 0.1011236  0.8988764]
[ 0.05428571  0.94571429]
[ 0.113  0.887]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.1  0.9]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.1176  0.8824]
[ 0.07052897  0.92947103]
[ 0.05300353  0.94699647]
[ 0.0664557  0.9335443]
[ 0.14866667  0.85133333]
[ 0.03263509  0.96736491]
[ 0.04661654  0.95338346]
[ 0.15141667  0.84858333]
[ 0.3945  0.6055]
[ 0.208  0.792]
[ 0.07954545  0.92045455]
[ 0.05428571  0.94571429]
[ 0.0430622  0.9569378]
[ 0.07142857  0.92857143]
[ 0.03263509  0.96736491]
[ 0.025  0.975]
[ 0.03263509  0.96736491]
[ 0.04661654  0.95338346]
[ 0.05379245  0.94620755]
[ 0.10344828  0.89655172]
[ 0.0664557  0.9335443]
[ 0.  1.]
[ 0.  1.]
[ 0.07638333  0.92361667]
[ 0.03263509  0.96736491]
[ 0.5305  0.4695]
[ 0.05042017  0.94957983]
[ 0.1613125  0.8386875]
[ 0.04735376  0.95264624]
[ 0.02857143  0.97142857]
[ 0.  1.]
[ 0.04814815  0.95185185]
[ 0.25  0.75]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.16082692  0.83917308]
[ 0.03025  0.96975]
[ 0.2  0.8]
[ 0.04735376  0.95264624]
[ 0.04735376  0.95264624]
[ 0.03263509  0.96736491]
[ 0.05428571  0.94571429]
[ 0.07142857  0.92857143]
[ 0.122  0.878]
[ 0.2  0.8]
[ 0.1075  0.8925]
[ 0.04661654  0.95338346]
[ 0.10334484  0.89665516]
[ 0.03263509  0.96736491]
[ 0.173  0.827]
[ 0.03263509  0.96736491]
[ 0.225  0.775]
[ 0.101  0.899]
[ 0.8315  0.1685]
[ 0.397  0.603]
[ 0.  1.]
[ 0.03846154  0.96153846]
[ 0.07052897  0.92947103]
[ 0.06477733  0.93522267]
[ 0.2420625  0.7579375]
[ 0.07225434  0.92774566]
[ 0.1635  0.8365]
[ 0.1315  0.8685]
[ 0.  1.]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.03508772  0.96491228]
[ 0.14285714  0.85714286]
[ 0.125  0.875]
[ 0.07052897  0.92947103]
[ 0.66666667  0.33333333]
[ 0.  1.]
[ 0.04661654  0.95338346]
[ 0.05263158  0.94736842]
[ 0.03263509  0.96736491]
[ 0.05916667  0.94083333]
[ 0.07142857  0.92857143]
[ 0.0664557  0.9335443]
[ 0.04545455  0.95454545]
[ 0.05050505  0.94949495]
[ 0.06823266  0.93176734]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.04735376  0.95264624]
[ 0.04690476  0.95309524]
[ 0.03263509  0.96736491]
[ 0.15236667  0.84763333]
[ 0.04661654  0.95338346]
[ 0.09666667  0.90333333]
[ 0.05555556  0.94444444]
[ 0.4415  0.5585]
[ 0.07954545  0.92045455]
[ 0.08333333  0.91666667]
[ 0.16344643  0.83655357]
[ 0.03263509  0.96736491]
[ 0.46033333  0.53966667]
[ 0.09016393  0.90983607]
[ 0.4  0.6]
[ 0.0664557  0.9335443]
[ 0.283  0.717]
[ 0.04661654  0.95338346]
[ 0.651  0.349]
[ 0.2185  0.7815]
[ 0.08  0.92]
[ 0.0941  0.9059]
[ 0.179  0.821]
[ 0.13636364  0.86363636]
[ 0.622  0.378]
[ 0.05300353  0.94699647]
[ 0.3995  0.6005]
[ 0.3485  0.6515]
[ 0.04347826  0.95652174]
[ 0.41775  0.58225]
[ 0.10126582  0.89873418]
[ 0.03263509  0.96736491]
[ 0.5525  0.4475]
[ 0.05882353  0.94117647]
[ 0.5  0.5]
[ 0.04212168  0.95787832]
[ 0.2245  0.7755]
[ 0.7175  0.2825]
[ 0.565  0.435]
[ 0.03263509  0.96736491]
[ 0.06379585  0.93620415]
[ 0.77866667  0.22133333]
[ 0.06745563  0.93254437]
[ 0.4275  0.5725]
[ 0.65708333  0.34291667]
[ 0.0430622  0.9569378]
[ 0.07023411  0.92976589]
[ 0.08785536  0.91214464]
[ 0.  1.]
[ 0.08333333  0.91666667]
[ 0.05300353  0.94699647]
[ 0.03703704  0.96296296]
[ 0.25683333  0.74316667]
[ 0.1875  0.8125]
[ 0.09322034  0.90677966]
[ 0.247625  0.752375]
[ 0.06823266  0.93176734]
[ 0.06741573  0.93258427]
[ 0.28511667  0.71488333]
[ 0.28491667  0.71508333]
[ 0.08435229  0.91564771]
[ 0.09125  0.90875]
[ 0.566  0.434]
[ 0.  1.]
[ 0.4225  0.5775]
[ 0.588  0.412]
[ 0.07287965  0.92712035]
[ 0.25  0.75]
[ 0.32175  0.67825]
[ 0.08580833  0.91419167]
[ 0.4385  0.5615]
[ 0.3515  0.6485]
[ 0.407  0.593]
[ 0.113625  0.886375]
[ 0.5725  0.4275]
[ 0.  1.]
[ 0.076  0.924]
[ 0.751  0.249]
[ 0.04735376  0.95264624]
[ 0.03263509  0.96736491]
[ 0.26475  0.73525]
[ 0.07142857  0.92857143]
[ 0.03263509  0.96736491]
[ 0.38057143  0.61942857]
[ 0.14285714  0.85714286]
[ 0.14385  0.85615]
[ 0.16244444  0.83755556]
[ 0.  1.]
[ 0.32475  0.67525]
[ 0.695  0.305]
[ 0.22844167  0.77155833]
[ 0.0664557  0.9335443]
[ 1.  0.]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.64  0.36]
[ 0.16983333  0.83016667]
[ 0.41575  0.58425]
[ 0.07692308  0.92307692]
[ 0.1895  0.8105]
[ 0.04735376  0.95264624]
[ 0.05379245  0.94620755]
[ 0.0664557  0.9335443]
[ 0.453  0.547]
[ 0.156  0.844]
[ 0.2595  0.7405]
[ 0.256  0.744]
[ 0.03798976  0.96201024]
[ 0.274  0.726]
[ 0.1  0.9]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.04715  0.95285]
[ 0.05379245  0.94620755]
[ 0.05084746  0.94915254]
[ 0.05800464  0.94199536]
[ 0.5445  0.4555]
[ 0.24458333  0.75541667]
[ 0.05263158  0.94736842]
[ 0.255  0.745]
[ 0.548  0.452]
[ 0.08912917  0.91087083]
[ 0.  1.]
[ 0.3645  0.6355]
[ 0.36616667  0.63383333]
[ 0.25575  0.74425]
[ 0.03263509  0.96736491]
[ 0.04735376  0.95264624]
[ 0.3885  0.6115]
[ 0.501  0.499]
[ 0.0664557  0.9335443]
[ 0.03266667  0.96733333]
[ 0.05379245  0.94620755]
[ 0.0664557  0.9335443]
[ 0.09803922  0.90196078]
[ 0.355  0.645]
[ 0.1743281  0.8256719]
[ 0.08695652  0.91304348]
[ 0.05263158  0.94736842]
[ 0.19025  0.80975]
[ 0.04616667  0.95383333]
[ 0.  1.]
[ 0.01408451  0.98591549]
[ 0.  1.]
[ 0.27264583  0.72735417]
[ 0.07052897  0.92947103]
[ 0.22375  0.77625]
[ 0.04212168  0.95787832]
[ 0.25275  0.74725]
[ 0.03263509  0.96736491]
[ 0.14505  0.85495]
[ 0.02070906  0.97929094]
[ 0.2095  0.7905]
[ 0.  1.]
[ 0.05263158  0.94736842]
[ 0.26635  0.73365]
[ 0.05800464  0.94199536]
[ 0.264  0.736]
[ 0.07023411  0.92976589]
[ 0.06379585  0.93620415]
[ 0.07140119  0.92859881]
[ 0.316  0.684]
[ 0.4835  0.5165]
[ 0.4655  0.5345]
[ 0.05379245  0.94620755]
[ 0.05379245  0.94620755]
[ 0.  1.]
[ 0.31875  0.68125]
[ 0.04735376  0.95264624]
[ 0.16666667  0.83333333]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.06439394  0.93560606]
[ 0.  1.]
[ 0.13995833  0.86004167]
[ 0.1835  0.8165]
[ 0.8275  0.1725]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.15625  0.84375]
[ 0.03263509  0.96736491]
[ 0.4985  0.5015]
[ 0.5585  0.4415]
[ 0.03263509  0.96736491]
[ 0.02564103  0.97435897]
[ 0.815  0.185]
[ 0.5585  0.4415]
[ 0.4645  0.5355]
[ 0.7525  0.2475]
[ 0.1425  0.8575]
[ 0.7165  0.2835]
[ 0.24716667  0.75283333]
[ 0.0664557  0.9335443]
[ 0.  1.]
[ 0.01408451  0.98591549]
[ 0.06439394  0.93560606]
[ 0.03263509  0.96736491]
[ 0.06477733  0.93522267]
[ 0.9195  0.0805]
[ 0.12616667  0.87383333]
[ 0.46975  0.53025]
[ 0.5295  0.4705]
[ 0.  1.]
[ 0.  1.]
[ 0.17158333  0.82841667]
[ 1.  0.]
[ 0.03263509  0.96736491]
[ 0.909  0.091]
[ 0.24807108  0.75192892]
[ 0.04735376  0.95264624]
[ 0.738  0.262]
[ 0.15457143  0.84542857]
[ 0.10526316  0.89473684]
[ 0.35925  0.64075]
[ 0.09551391  0.90448609]
[ 0.03263509  0.96736491]
[ 0.11575  0.88425]
[ 0.4845  0.5155]
[ 0.8785  0.1215]
[ 0.  1.]
[ 0.16666667  0.83333333]
[ 0.03263509  0.96736491]
[ 0.14725  0.85275]
[ 0.05428571  0.94571429]
[ 0.551  0.449]
[ 0.03263509  0.96736491]
[ 0.5395  0.4605]
[ 0.34  0.66]
[ 0.47625  0.52375]
[ 0.24691667  0.75308333]
[ 0.0664557  0.9335443]
[ 0.07225434  0.92774566]
[ 0.25  0.75]
[ 0.04735376  0.95264624]
[ 0.1595  0.8405]
[ 0.  1.]
[ 0.06439394  0.93560606]
[ 0.14675  0.85325]
[ 0.4095  0.5905]
[ 0.2275  0.7725]
[ 0.38685  0.61315]
[ 0.363  0.637]
[ 0.14235288  0.85764712]
[ 0.03263509  0.96736491]
[ 0.8125  0.1875]
[ 0.507  0.493]
[ 0.7135  0.2865]
[ 0.02777778  0.97222222]
[ 0.  1.]
[ 0.7735  0.2265]
[ 0.05800464  0.94199536]
[ 0.03263509  0.96736491]
[ 0.16666667  0.83333333]
[ 0.07225434  0.92774566]
[ 0.21533333  0.78466667]
[ 0.2690375  0.7309625]
[ 0.13043478  0.86956522]
[ 0.22222222  0.77777778]
[ 0.  1.]
[ 0.125  0.875]
[ 0.07692308  0.92307692]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.05882353  0.94117647]
[ 0.09016393  0.90983607]
[ 0.04212168  0.95787832]
[ 0.06823266  0.93176734]
[ 0.03263509  0.96736491]
[ 0.39875  0.60125]
[ 0.06837607  0.93162393]
[ 0.03263509  0.96736491]
[ 0.48025  0.51975]
[ 0.15384615  0.84615385]
[ 0.019625  0.980375]
[ 0.16120833  0.83879167]
[ 0.17198016  0.82801984]
[ 0.4325  0.5675]
[ 0.03263509  0.96736491]
[ 0.06225  0.93775]
[ 0.766  0.234]
[ 0.  1.]
[ 0.09675  0.90325]
[ 0.35576667  0.64423333]
[ 0.5045  0.4955]
[ 0.  1.]
[ 0.771  0.229]
[ 0.13333333  0.86666667]
[ 0.65  0.35]
[ 0.06133333  0.93866667]
[ 0.8855  0.1145]
[ 0.2327  0.7673]
[ 0.745  0.255]
[ 0.188  0.812]
[ 0.3005  0.6995]
[ 0.812  0.188]
[ 0.2021  0.7979]
[ 0.04735376  0.95264624]
[ 0.33333333  0.66666667]
[ 0.05253571  0.94746429]
[ 0.05379245  0.94620755]
[ 0.21449405  0.78550595]
[ 0.  1.]
[ 0.07225434  0.92774566]
[ 0.05379245  0.94620755]
[ 0.09701493  0.90298507]
[ 0.12716667  0.87283333]
[ 0.03954167  0.96045833]
[ 0.8115  0.1885]
[ 0.  1.]
[ 0.792  0.208]
[ 0.4045  0.5955]
[ 0.1965  0.8035]
[ 0.04279167  0.95720833]
[ 0.03263509  0.96736491]
[ 0.04735376  0.95264624]
[ 0.116  0.884]
[ 0.  1.]
[ 0.09395973  0.90604027]
[ 0.  1.]
[ 0.668  0.332]
[ 0.24225  0.75775]
[ 0.6695  0.3305]
[ 0.05521472  0.94478528]
[ 0.5895  0.4105]
[ 0.376  0.624]
[ 0.517  0.483]
[ 0.23508333  0.76491667]
[ 0.06823266  0.93176734]
[ 0.457  0.543]
[ 0.524  0.476]
[ 0.16525  0.83475]
[ 0.2885  0.7115]
[ 0.  1.]
[ 0.09016393  0.90983607]
[ 0.11466667  0.88533333]
[ 0.14  0.86]
[ 0.2748125  0.7251875]
[ 0.  1.]
[ 0.08139535  0.91860465]
[ 0.162625  0.837375]
[ 0.8695  0.1305]
[ 0.10204082  0.89795918]
[ 0.774  0.226]
[ 0.5775  0.4225]
[ 0.18993333  0.81006667]
[ 0.  1.]
[ 0.072  0.928]
[ 0.20293333  0.79706667]
[ 0.12358333  0.87641667]
[ 0.22815  0.77185]
[ 0.63575  0.36425]
[ 0.03263509  0.96736491]
